,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
14,2.7024822,0.020404203,-0.0035041005,0.0012887573,0.00019383435,-0.0007432229,-0.0022343295,0.0002163467,-0.0023607248,-0.0030723591,0.001043264,-0.00025917843,0.00037692743,0.0013388398,-0.0018556588,-0.00080599124,0.00038116396,0.0024576946,-0.0017514724,-0.00085352856,alt.atheism
15,1.2481611,-0.00018379763,-0.005515913,-0.002796726,-0.0007441611,-0.0033098704,0.0024288315,-0.008673653,0.0042950967,-0.0036335958,-0.003127731,0.0057073217,-0.0001575555,0.0048429365,0.00450036,0.00054906774,0.00635444,0.0057443776,-0.004428909,0.010008092,alt.atheism
16,3.1685534,0.008888696,-0.009510054,-0.0033390345,0.007018189,-0.0060681654,0.003920916,0.007123564,-0.009793656,-0.0040537263,-0.00534562,0.0008557871,-0.0018239159,0.009472621,0.000410172,0.010203585,-0.0037136457,-0.003995353,-0.0014429484,-0.005589662,alt.atheism
17,2.9329383,0.039322842,0.0011601528,-0.0044956547,0.0017389377,-0.0029831498,-6.685202e-06,-0.0054278825,0.0010869947,0.0014461189,-0.005330575,0.000871037,0.0004167444,-0.0014818222,-0.00074616686,-0.0014304997,0.0056718965,-0.0015994867,0.0050762957,-0.0012238751,alt.atheism
18,2.896307,0.031962194,-0.00064197986,-0.001677991,-2.4757457e-05,-0.0005067714,-0.00031648815,-0.0023798086,-3.629115e-05,0.0033669956,0.0017202256,3.919112e-05,-0.0003644861,0.0007877899,-0.003378405,7.7225086e-05,-0.0013166233,8.836719e-05,0.0016438855,-0.0020013014,alt.atheism
19,2.189684,0.015016305,-0.002315311,1.0875045e-05,-0.00038213082,-0.00073974073,-0.0012681404,0.0027666911,9.0901325e-05,-0.0008615991,0.00024321284,-0.000336802,-0.0009206282,0.002055225,0.0010745788,-0.0013037177,-0.002347131,8.434842e-05,-0.00046492153,0.0019805299,alt.atheism
20,2.9542077,0.025601355,-0.014131813,-0.0057680784,0.0060257805,0.009061181,0.00047335014,-0.0017532754,-0.009607783,-0.0031824377,0.007272783,-0.0012747111,-0.0055742343,-0.0013348302,0.0059305406,-0.0006996474,0.000101128506,-0.008349689,-0.0010162898,-0.0013302994,alt.atheism
21,2.191898,0.011816401,-0.0052258885,0.0008980579,-0.0011675983,-0.0024585542,-0.0009737598,0.0005586238,0.00050673995,-0.003545955,0.00030669806,-0.0011757384,-0.00052100414,-0.0012422494,0.00018435433,0.00077410776,0.00057725323,0.0017188906,-0.0039425436,-0.0023546456,alt.atheism
22,1.9183935,0.0129476385,-0.00626856,0.0048452676,-0.000518173,0.0034343924,-0.0043414966,-0.00045878443,-0.00081611035,0.0035566704,0.0020096751,0.0005139675,-0.007630549,-0.004735078,0.0011636327,-0.004338941,0.0014636025,0.011662329,-0.00032226418,-0.0011691897,alt.atheism
23,2.585791,0.031201666,-0.0067203552,0.0019957758,0.0005142093,-0.0046495735,-0.00030404306,0.0015802959,0.00088967494,-0.0039103376,0.0034753773,-0.0009657997,0.001307214,-0.00026551523,-0.0023807643,-0.00040057412,-0.0016646415,0.0009284673,-0.0018027126,-0.0016901764,alt.atheism
24,2.6520076,0.050187662,-0.0048305406,0.0035529714,-0.002163549,0.0021276649,-0.003094789,-0.0023144998,0.005697892,0.0003950156,-0.0012935853,-0.0013819175,3.4791778e-05,0.0029439777,-0.002510589,-0.0005529458,0.0020270797,0.0003023625,0.00036710198,0.00089699303,alt.atheism
25,2.8409069,0.06947495,0.003868667,-0.0021794762,-0.0037981325,0.00011799755,0.00781932,0.0024166792,0.0018300323,0.006053268,-0.009878456,-0.007093928,-0.0032290106,0.00053310214,0.011735543,-0.000179822,-0.0048194337,0.002770987,-0.0006478472,0.0016647518,alt.atheism
26,2.5522273,-0.013140887,-0.008403109,0.006158575,-0.005815678,0.004319702,-0.003264682,0.007559844,0.005373456,-0.004333492,0.004372319,0.0010775535,-0.0014322007,-0.00062775175,-0.0014157617,0.0032065054,-0.001924123,-0.0042212266,-0.0016636373,0.005276982,alt.atheism
27,2.34226,0.005270631,-0.0017203547,-0.002296989,0.0019835946,0.0027269765,0.00015558884,-0.0003548942,-0.0027945405,-0.0031526848,-0.0003374609,0.00013435009,0.0031535614,-0.0028570963,0.0024771397,-0.0019717556,0.0034603032,0.0011496233,0.0018881378,0.00026251422,alt.atheism
28,2.7235055,0.02504259,-0.0033121232,-0.001544186,0.004088102,0.0048404783,0.00042593046,-0.004664541,-0.0025751323,0.0011153714,-0.00044159882,0.0037105314,-0.002508221,-0.0013189203,2.6336038e-05,0.0032863568,0.002471523,0.00035186615,0.0016545008,-0.0027270687,alt.atheism
29,2.0180135,0.002994847,0.0001796563,0.0009479582,-0.0007316575,-0.0016313884,0.0009916964,-0.004035648,0.0007741652,-0.0028219377,-0.0021040165,1.8507417e-05,-0.0014364544,0.00019099003,0.0039687464,-0.0012040297,0.002943112,0.0006329292,-0.0019245123,0.0009933396,alt.atheism
30,2.6211975,0.024781108,0.0014493427,0.00046523,0.0021471048,-0.005084628,-2.410761e-05,5.640039e-05,-0.0022577788,-0.0025772392,0.000750953,-0.0006421535,0.0023675645,0.0018087113,0.0002994911,-0.00088682125,-0.0004825575,0.0027264361,0.00075531437,-0.0002222911,alt.atheism
31,2.8417954,0.050631363,2.441738e-05,0.0018171284,-0.0017907204,0.0011249633,0.003926948,0.0013685541,0.004612212,0.00095277646,-0.0006681171,-0.004541746,0.00032182393,0.0029438555,0.0003150563,-0.00057305716,-0.0023108192,-0.0015658026,-0.002585694,0.0017748359,alt.atheism
32,2.6247804,0.017611088,-0.001732974,-0.0014373423,0.00046010464,0.007039608,0.000849035,-0.001716381,-0.004915396,-0.0001194694,0.0011427397,0.0028136214,-0.0029432818,-0.0021561324,0.0013848161,0.0001048097,0.00073465053,-0.00078806706,0.0016490885,-0.0010488965,alt.atheism
33,2.7684352,0.04770728,-0.0034261178,-0.000833707,-0.0021150964,0.000221797,0.0005018145,-0.0016169433,0.005369424,0.006781476,0.0017558456,0.0013418044,0.0005960118,0.0033238947,-0.006820387,0.0009094713,0.0004612186,0.0005102532,-0.0021620132,-0.0033033753,alt.atheism
34,2.725232,0.0139561985,-8.793734e-05,-0.0038133687,0.00069384644,-0.0023066106,0.0009941343,-0.003178294,-0.00070790254,0.0020636905,0.00046702728,-0.0015007609,-0.0017983188,0.00040226706,0.003781119,0.0026165622,0.0009406117,0.00038154857,0.0017817521,-0.0014068331,alt.atheism
35,2.5346057,0.021020139,0.0003849301,-0.0007028303,0.00015250444,-0.0010262139,-0.0011044866,-0.0024127853,0.0006565645,0.00028748187,-0.00016066582,0.00080646155,-0.0011977666,-0.00349599,-0.00058314257,0.0013220437,0.00013252234,0.0007635045,0.00025964598,-0.0010109396,alt.atheism
36,2.74717,0.028379146,-0.00044066593,-0.0004637616,-0.00019680242,-0.0017906904,-0.0008084422,0.0026406795,0.0007740102,0.00065711973,-0.00021588505,0.00024196506,0.0003623098,0.00058946724,-0.0010717787,-0.00052938965,0.00017854705,0.00046961659,0.00092257815,8.789769e-05,alt.atheism
37,2.6621907,0.030164815,-0.00034904838,-0.0015685413,0.0010147272,-0.00018935441,0.001506267,-0.0015597951,-0.0005286463,-0.0013898031,-0.00051951763,0.00072056695,-0.00090465887,-0.003324027,0.00071906595,0.0003029173,0.0002509174,-0.0010143555,0.0025434068,-0.0022981677,alt.atheism
38,2.0016458,0.0010756362,-0.005829477,0.0017653516,0.0004492901,-0.0018210941,0.0005956252,0.0033721782,0.0005990917,-0.0022248828,-0.0012236718,0.00052777847,0.0005792122,-0.0007141763,-0.0005467495,0.0013677408,-0.0009848446,1.0705542e-05,0.0015199514,-9.0933696e-05,alt.atheism
39,2.7744613,0.017655838,-0.0127075715,-0.0015179367,0.002310158,-0.0029087197,-0.0027345065,-0.00036389063,-0.00064034254,-0.0046540424,0.00038150282,0.0007849558,-0.0022300277,0.0027969119,0.003782617,-0.0024281207,0.00034424922,0.0019215504,-0.0007005109,0.0029328354,alt.atheism
40,2.5425534,0.020722877,-0.0031883058,0.0005567046,0.0063442006,-0.0012979286,-0.001175309,0.0038755634,-0.0027381852,-0.003265771,0.004551011,-0.00041517674,8.744372e-06,-0.00493759,0.00026127705,-0.0023699163,-0.00039804273,-0.0018569746,-5.77145e-05,-0.00023489748,alt.atheism
41,2.3295202,0.013475713,-0.0059956,0.0033632999,0.0040729884,-0.0011162002,-0.0018326724,-0.0011869533,-0.0007940674,-0.003376117,-0.0025312041,-0.0011386839,0.0003021878,-0.00058312365,-0.0005525363,-0.000295608,0.0037368175,1.7273484e-05,-0.00012561573,0.00013387806,alt.atheism
42,2.457606,0.013029866,0.00023745312,0.0015050034,0.00041930992,0.00018515231,0.0021170778,0.0023058571,5.4273038e-05,-0.0047493665,0.0029773097,0.003955563,0.0011041238,0.0016947215,-0.0029111942,-0.0011686513,0.0016768824,-0.001433145,-0.00059211126,0.000343392,alt.atheism
43,2.8751779,0.00689482,0.010760969,0.0070497585,-0.0014067396,0.003827154,0.0021831929,0.008086483,-0.00079177576,-0.0077095823,-0.00081128324,-0.0011146176,0.0022024817,0.0019720676,0.00075899635,-0.0027116525,-0.0017145767,0.0028175751,0.005843193,-0.0003373216,alt.atheism
44,2.5204122,0.03658407,0.002300153,-0.00083061494,-0.0030222116,-0.0007414525,-0.0013916482,0.0019265141,0.0060259677,0.0016439726,-0.001271034,0.0008695763,-0.0002703552,0.00012960371,-0.0058824085,-0.0003757498,-0.00074440293,0.0036363478,0.0012076455,0.00094429695,alt.atheism
45,2.4962318,0.005872842,0.0146283135,0.0012099417,0.0007694758,0.005973278,0.005151531,-0.0056513855,0.0012836365,0.00029843586,-0.004947509,-0.008240161,0.0014381415,-0.00780137,4.7801186e-05,-0.00059535936,0.0020358749,-0.005804787,0.0008960525,0.00045918283,alt.atheism
46,2.825878,0.01714679,-0.007303673,-0.0017879948,0.0015598817,0.008834252,-0.00056557514,-0.0039045138,-0.007177886,0.0003765039,0.0026613425,0.00406134,-0.0075235935,0.00030693042,0.0010138243,-0.00031555473,0.003738743,-0.002855872,0.0017437706,-0.0009101398,alt.atheism
47,2.327821,0.01120481,-0.00079978624,0.0026484658,0.0004753006,0.0006217596,0.00094362913,0.0025757947,0.0014116314,-0.002928347,0.0016258309,-0.0018228618,0.00040408826,0.00032962352,0.0014045227,0.00074504846,-0.0002648872,0.0011004288,0.0018045148,-0.0005238657,alt.atheism
48,2.3780422,0.005045246,0.0027929663,-0.00049176364,-0.00042119477,-0.0023020164,-0.001279197,-0.0006047628,-0.0038468407,-0.002686364,0.0006862118,0.0025404745,0.0026375041,-0.004176104,-0.004003785,-0.0012357882,0.001233671,0.0001533276,-0.0046625086,-0.0020050406,alt.atheism
49,2.1754391,0.034239236,0.0005252171,0.0001529377,-0.002397471,0.0003127819,-4.0639236e-05,-0.0021471726,0.0029001588,0.0042589437,0.0031178065,-0.0031709406,-0.00018851915,-0.0018914734,-0.005371711,-0.0014591673,-0.0042149257,-0.0023448104,-0.0016390762,0.0026006312,alt.atheism
50,2.4879038,0.008711719,-0.00093543326,-0.00052099314,-0.00035058183,-0.001605895,-0.00050661305,0.0008397637,0.0010592655,-0.0005181224,-0.0014672219,0.001137616,0.0008175391,-0.0010400877,-0.00094817614,-0.0002637042,-0.0003251555,0.000104885075,-0.0010423632,0.00027475177,alt.atheism
480,2.5384068,-0.022563914,0.008276552,-0.0006792515,-7.384186e-05,0.0006606641,0.0014214299,-0.0007334298,-0.00012292176,-0.0022570929,-0.00021898084,-0.0033125055,-0.0017007232,0.0027619423,0.0027677307,-0.001457577,0.0007659233,0.0013821038,0.000541514,-0.0026597495,rec.sport.baseball
481,2.8032632,-0.007980928,0.005548005,0.0006277864,0.0010327114,0.0028299983,-0.0011160969,-0.0026430227,0.00016891611,0.0014115032,-0.00618495,-0.0007517148,0.0030170218,-0.0013922114,-0.0005062174,-0.0010985327,0.00034999353,-0.003088916,0.00089805684,0.00028195092,rec.sport.baseball
482,2.3852253,-0.0059416485,-0.006528765,0.0020112959,0.0029604083,-0.0023694935,-0.0020011286,-0.000820865,-0.0012955993,-0.002557483,-0.0047660167,0.002485205,-0.0033636054,0.00050022075,-0.00040700138,-0.0005215097,0.0020024157,-0.0022375537,-0.0042468323,-0.0031521935,rec.sport.baseball
483,2.398683,-0.0147337755,-0.0019803038,-0.00081533083,0.0039491653,-0.00831112,0.0030732194,-0.00029808047,0.004548795,-0.003939419,-0.0003807788,0.0018565553,0.0014698199,-0.0018345863,-0.00030739512,-0.0012868743,0.00011939894,0.0027812866,0.0014713941,0.003449653,rec.sport.baseball
484,2.1726978,-0.014010491,-0.007537788,0.00012516486,0.0016739195,-0.0025579124,3.0433908e-05,0.0016970966,-0.00015167348,-0.0036448021,0.0005753251,0.0015890204,-0.0009753084,-0.0039059897,-0.001177531,0.0027100153,-0.0019249758,0.0029713952,-0.0029308046,-0.0012364148,rec.sport.baseball
485,2.3952134,-0.01024654,-0.0013471916,-0.0008194099,-0.0023006464,-0.0031951435,0.003393249,-0.0009624758,-0.0012216176,0.0023023305,-0.0011670325,-0.0007375422,0.00013906756,-0.00071393827,0.0014839359,0.0025394314,-0.0025740722,-0.002055147,0.0020917184,-0.0032535368,rec.sport.baseball
486,2.4794114,-0.012780495,0.0010650757,-0.001996654,0.0013072324,-0.002838654,0.0015245833,-0.001461217,-0.0015211273,-0.00047420242,-0.0015533536,0.0004282674,-0.0006579716,1.3108897e-05,0.00020396437,-0.0028823402,0.0013815763,-0.00032316174,-8.583246e-06,-0.00035963583,rec.sport.baseball
487,2.6345294,-0.011352777,0.00082855806,-0.0016206488,0.00022139067,-0.0010486145,0.0036478336,-0.0013242464,0.0018222973,0.00011878036,-0.0018992894,-0.00012777036,-0.00080462795,-0.0021067017,-0.0010933968,0.0014045041,-0.0017432335,0.0011452,0.00044642994,-0.0006224862,rec.sport.baseball
488,2.5546381,-0.0001624611,-0.00012998686,-0.00072841893,-0.0005447981,-0.0026360508,-0.00013279261,-0.0002916647,0.00033382015,-0.0012232398,-0.00082102127,0.00011122383,0.0006061015,0.0004461119,0.0004192781,-0.0009425237,-0.00017616074,0.0018388028,-0.00086333865,0.0010741504,rec.sport.baseball
489,2.4442968,-0.019242775,0.004631222,-0.003503039,9.8407145e-05,-0.0033730085,0.0018582263,0.0017194351,0.002348774,0.00030053622,0.00056601735,-0.0018908887,-0.003827382,0.0014464404,0.0014787199,-0.0009401215,-0.00029843874,0.0019027265,-0.001735421,-0.00026132708,rec.sport.baseball
490,2.5971723,-0.005892592,0.0012594641,-0.0012105762,0.0007173894,-0.00104521,-0.0010148113,-0.002222909,0.0005250005,-0.000362391,-0.00075808977,-0.0009071492,6.740703e-05,-0.0021670982,-0.00024458085,0.0021952828,-0.0013211707,-0.00016242731,0.00021581171,-0.0010134319,rec.sport.baseball
491,2.0553458,-0.0059362655,-0.0060207327,-0.00013977429,-0.0025824816,-0.0070312438,0.00041384186,-0.00092323025,0.00036688286,-0.0012462948,1.7214285e-05,-0.0010630166,-0.0028006257,0.0008101294,2.4682691e-05,-0.0010039659,-0.00019017479,0.00012274072,-0.0031424442,-0.0006036035,rec.sport.baseball
492,2.2707176,-0.016186718,2.2166827e-05,0.0019832198,0.0039297366,-0.0021850292,0.0044300193,-0.0026763857,-0.0055269925,-0.0020157374,-0.0005999662,-0.0012817187,0.0029909108,0.0061004045,-0.00059735944,0.0036123882,-0.0031322252,-0.0016425435,-0.0012009036,-0.00064978533,rec.sport.baseball
493,2.211365,-0.012190493,-0.0043710023,-0.0013515449,-0.0006110558,0.0024029515,-0.0025860013,-0.002392728,0.0011307794,0.005068084,0.00016212759,-0.0019345486,0.006074341,0.00058790436,0.0022368294,-0.0026919756,-0.002177482,0.00035161653,0.0005535151,-0.0011058094,rec.sport.baseball
494,2.0315022,-0.0047494015,0.0001299857,-0.0012081644,-0.00043717524,-0.0024266033,-0.0009858438,-0.005077358,0.0023879977,-0.0028550755,0.00066678924,-0.00043911213,-0.0023360993,-0.0021219696,0.00026767224,-0.0006452041,0.002166976,0.0021151993,0.00045091804,-0.0027644148,rec.sport.baseball
495,2.6645133,-0.01348918,-0.011507084,0.012004359,-0.019137958,0.0024703993,0.0224164,-0.0027795527,-0.0022546833,0.0021044181,0.0051478157,0.0050586746,0.004205914,0.0013983866,0.00041225486,0.0019138905,-0.001144485,-0.0012256185,0.002382283,0.0016713205,rec.sport.baseball
496,2.7496362,-0.0063541164,-0.0069408827,0.010435008,-0.01643771,-0.00017674894,0.017445264,-0.0033337981,-0.00031176754,0.0048927474,0.0060772006,0.007458411,0.0011282222,-0.0012228664,0.0021767681,-0.0012287302,0.0002305939,0.00077278615,0.00080933183,-0.00014164031,rec.sport.baseball
497,2.4604006,-0.010734719,-0.0017058852,0.0008481471,0.00083588273,-0.0015100962,0.0003960078,-0.00069582294,0.0018455951,-0.0030982697,-0.0015724773,0.00025636252,0.0010833418,-0.001960156,-0.0025076761,4.749886e-05,-0.0017942513,0.003471281,-0.0013670782,-0.0015675144,rec.sport.baseball
498,2.4139695,-0.008777388,0.0014788118,0.001129498,0.0015886496,-0.0020563412,0.002185835,-0.0017129035,0.002131199,-0.0025897927,0.00021265839,-0.0006639637,-3.4765657e-05,0.0008109377,0.0011520653,-0.0020564855,-0.0010015604,-0.0028715027,-0.0027038741,0.0016394899,rec.sport.baseball
499,2.5041158,-0.019372016,0.001763946,-0.0027773948,0.00046031445,-0.003477147,0.0029885063,0.0006105354,0.0025624505,0.0020493672,-0.0011184922,-0.0012318395,-0.0012019385,0.0015150442,-0.00082846364,-0.0018982602,0.0013672365,0.00034630293,0.0005161648,0.0021014672,rec.sport.baseball
500,1.9607873,-0.015140115,-0.0064356644,-0.0026565508,0.0027236515,-0.0005839788,0.0023299165,-0.0021600528,-0.0025065306,-0.0025734701,-0.0020220955,-0.0033153938,0.0009821012,-0.01069868,-0.0014613725,0.008712278,-0.007662074,0.0068152067,-0.0013175086,0.00016827906,rec.sport.baseball
501,2.8301833,-0.020423237,-0.00056509435,0.0009263145,0.0014117121,0.0036982598,0.0050950064,0.0067296755,-0.0022138415,-0.0016539701,-0.005492783,0.0020127466,-0.0021126,0.0006414666,0.0008710998,-0.0015251668,0.0018150484,-0.00077017106,0.00045935175,0.0050516156,rec.sport.baseball
502,2.5788326,-0.0099366,-0.00181816,-0.0017871407,0.00062162493,7.257802e-05,-0.00040293514,-0.0012767755,0.0019108861,9.68315e-05,0.0015626168,-2.246404e-05,0.0002642626,-0.0001866091,-7.605391e-05,0.00033565998,-0.00079681625,0.00013534295,3.853945e-05,-0.00046662267,rec.sport.baseball
503,2.5243914,-0.003520777,-0.002795972,-0.001498072,0.0013046904,-0.0015718531,0.0030538654,-0.0023310396,0.0002918647,-0.0071813855,0.0028424752,0.0010824332,0.00645328,-0.0018062171,0.001515585,-0.00224133,0.0052908757,-0.0029813757,0.0055753035,2.1925493e-05,rec.sport.baseball
504,2.2771013,0.00016710929,-0.003749428,-0.0006721167,-1.619766e-05,0.0018421316,0.0035321047,-0.0027142304,0.0012165712,-0.0036975075,0.0035795837,-0.0018312722,0.0039828066,-0.0014021826,-0.0010199599,-0.0025534893,0.004461683,0.0007010291,0.0047069155,-0.001693534,rec.sport.baseball
505,2.212441,-0.00029759188,0.0034924883,-0.0022667428,0.0056450665,0.00040315333,-0.00072292436,0.003123933,-0.008476527,0.0050563016,-0.0009190079,0.0042508687,-0.0034275115,0.0015658829,-0.0027976832,0.00017899628,-0.0046697888,-0.0047645154,0.0032151546,0.0027572175,rec.sport.baseball
506,2.0075316,-0.008741131,-0.0043103117,0.00043285885,0.00077729474,-0.0004489647,-0.000457444,0.0003170418,-0.00073965854,-0.0011472284,0.0012093311,-0.0013892084,-0.00013584671,-3.9166363e-05,-0.0007250142,-0.0014196222,-0.0014426691,0.0013733836,0.00024202965,0.00026376982,rec.sport.baseball
507,3.5736089,-0.02624789,-0.0062134108,0.001001765,-0.0039068176,-0.008196966,0.012948646,0.0014072215,-0.004734027,0.0042212284,-0.0012047681,-0.0077095903,-0.0060281283,-0.002607988,-0.00810901,-0.0100838775,0.0004455405,-0.0032223428,0.003310897,-0.0021450166,rec.sport.baseball
508,2.308287,-0.0114949625,-0.0025271866,0.0060796593,-0.002871992,0.004241696,0.00069536414,0.004579293,0.0024076572,-0.0048855855,-0.002577853,0.0004296295,-0.0019565267,0.0017005916,0.00057948724,-0.0011558894,-0.0008429257,-0.0018463273,-0.0020465502,-0.0006353802,rec.sport.baseball
509,2.251407,-0.01171053,-0.0068479097,0.00078652444,0.0020885167,0.0016219204,-3.7543093e-06,-0.00042679708,-0.002908591,-0.00019266193,0.0014074648,0.0016078576,-0.002106444,1.2667699e-05,0.002027677,-0.0010757531,-0.0007192366,0.0023390353,0.0012801776,0.0012203443,rec.sport.baseball
510,2.7010534,0.00085659296,0.0027179983,-0.0027452956,-0.0013724682,-0.0037128876,-0.001605951,-0.0009222999,0.00386017,-0.0009382411,-0.004242043,0.0017548042,-0.00029179445,-0.00049546966,-0.0041506067,0.0007627678,-0.00084285054,-0.00044328865,-0.0005261946,-0.0003097801,rec.sport.baseball
511,3.1877246,-0.010558742,-0.0009307725,-0.0009784425,0.00055497815,-0.0037325933,-0.0007478002,0.0008156309,-0.0004913401,-0.0018735561,-0.0014442212,0.0020864157,0.0013463451,0.0023839402,-0.0014128505,-0.00075354497,0.001066249,-0.0025767381,-0.0015744837,-0.0001898815,rec.sport.baseball
512,2.222747,0.0025664053,0.010368809,-0.0021524844,0.0019261264,-0.00077680656,0.0013319835,-0.0065425937,0.00022840918,-0.0023377163,0.0007938699,0.0011204492,-0.00082715944,-0.00045992722,0.002476571,0.0018383344,0.0020652171,0.00377289,0.0033369109,0.00030264474,rec.sport.baseball
513,2.3623037,-0.021117063,-0.00770565,0.0010007969,0.00061220815,-0.0016192856,-0.001751778,3.608865e-05,-0.00018361663,0.0005523491,0.002500494,-0.0011723683,-0.0010497143,0.0014973459,-0.000796023,0.0006869141,-0.0014625166,0.00044449008,0.0007658165,-0.0010009884,rec.sport.baseball
514,2.5140193,-0.0033336359,-0.00024734344,-0.000719694,-0.0019914526,0.0013193706,0.00091718126,-3.7677633e-05,0.0038519711,-0.0012173897,-0.0036462182,0.0016412539,0.00064324203,-0.00041661074,-0.0017472527,-0.00064978964,0.0006165842,-0.0007915318,-0.0013447291,0.0005722926,rec.sport.baseball
515,2.208932,-0.011106519,3.6973893e-06,7.296506e-05,0.002340663,0.0012918916,-5.9515543e-05,-0.0005485534,-0.0025780003,-0.00079046877,0.00018265974,-0.00037230994,6.3144616e-06,0.000416011,0.0003514316,-0.00021961879,-0.0006245785,0.0017106872,0.000716976,-0.00032194686,rec.sport.baseball
516,2.739321,0.013889129,0.010696063,0.004000142,0.005107011,-0.0024673434,-0.0014126811,0.008504279,-0.0037897946,-0.0065889736,0.0023711058,0.004291412,0.0018304812,-0.005533481,0.0051686205,-0.0040296917,-0.0073831845,-0.0015850269,-0.004153225,0.004590245,rec.sport.baseball
517,2.8118737,-0.01037568,0.0049479674,-0.0008154299,0.0005439914,-0.002102576,0.0018449851,-0.002666845,-0.00015285294,0.000141813,0.00027745106,0.00022870715,-0.0005032199,-0.0018748727,0.0006931695,0.0009313466,-0.0006914161,0.00029569378,-0.0039006928,-0.0025030274,rec.sport.baseball
518,2.662767,-0.010200039,-0.00089156366,-0.0011477182,0.0010387423,-0.0023890517,0.0027225788,0.00046877516,0.0004934795,0.0031106714,-0.006017852,-0.0026120767,-0.0003284476,0.001403815,0.003655654,0.000734878,-0.0016629432,-0.0024568809,0.000720447,0.0036408873,rec.sport.baseball
