,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
24,0.21524927246807085,0.013789436257516748,-0.06172637857111248,0.02392875922723891,-0.10701590798270094,0.05828264279230076,-0.23713331188543732,0.05775726732614223,0.12560358009061276,0.14090772746375113,-0.04504954725369029,-0.08515066293593264,0.1146330186324061,-0.16769075380845366,0.3106684650890347,0.07495810636222705,0.034376977982027886,0.12326721063505455,-0.004552480104371054,0.07670317324346006,comp.windows.x
25,0.13237959168223828,0.1283157632054245,-0.03144163745967493,0.13695858282713033,0.023993614798239922,-0.02503823100225737,-0.049743116618710254,-0.12118305985975257,0.1704745803578952,0.1484080666761751,0.08946795507482744,0.1753228236304964,-0.12809689553483192,-0.07619374071268259,-0.26615781180303955,0.15817700265527299,0.10298548116455127,-0.05920706981075411,-0.19460791679926737,-0.1538879030128125,comp.windows.x
26,0.0927693534258474,0.10641902491577296,-0.04992069098644589,0.0831547566596981,0.005111708701931376,-0.09922080576189952,-0.08817322005411528,-0.1329834306547957,0.17198078539840192,0.10519644470934825,0.1493125728580487,0.23978231852648602,-0.060815639800870396,-0.024925479751857993,-0.23387217692570886,0.11198334135328053,0.0664374308180262,-0.07100463371024716,-0.1699697862248701,-0.18574367750986823,comp.windows.x
27,0.23511314729816854,0.24393709091923427,-0.1036791710438895,-0.1256852526753249,-0.2702830054141428,-0.04795136241429022,-0.07988175479236086,0.033105223177459855,-0.16455483455076597,0.09148292545432532,-0.00983786665870676,-0.05192634910509946,0.0835408152488617,0.20723206543943554,-0.044118264233129596,-0.04068629420068537,-0.07125608320850237,-0.16945156516975296,-0.17112273234245434,-0.018339053848111565,comp.windows.x
28,0.24152648165261045,-0.059711461284846085,-0.005996943655883179,0.10880990017298318,0.014527461674859587,0.14785281205269638,-0.22372924005247688,0.39305032054470634,0.22045245644720352,-0.0020735808289864613,0.07912369671275464,0.018265615315312973,0.07103288860001508,-0.12753926077309335,0.08855340077498458,0.03362376194949001,0.03722221111773061,-0.13192854071689644,-0.03570200647907846,-0.12308011332680566,comp.windows.x
29,0.2662167658260503,0.37346832494389837,-0.15070935680249045,-0.2566656387199161,-0.3749642864902082,-0.24743030221381354,0.07717363708163139,0.12362641786141133,-0.045427283228121666,-0.039907740502679055,-0.030764581553033736,-0.07962043642053189,-0.09447784649832147,-0.02738680061612718,0.19578632552934847,-0.06406794456694326,0.04198123889276111,-0.041383834182965304,-0.013734497441946394,-0.08850083522981586,comp.windows.x
30,0.2215132845098443,0.14049048337668096,0.16874073679377471,0.07392360865264049,0.04932923393103318,0.14461832142475423,-0.1579337665560111,-0.03523303172856945,-0.18712153440300988,0.15437861340547548,-0.043944185798391086,-0.1416332399828475,-0.09389135008450127,0.036014032557597365,-0.1926779340454001,-0.01811889015389282,-0.06652559166022297,-0.0068722956314534005,-0.03218225653021059,0.027265150779166896,comp.windows.x
31,0.1454329710073995,0.011304502861519366,-0.004186244190786642,0.029559067076881995,0.0028881137435156747,0.15466602646452932,0.02837752507687121,-0.2663693765213849,-0.2235327736003824,0.11995202292188319,0.2416575862772665,0.3043688086978103,-0.029710971533969396,0.04485838898513074,0.1016357532349346,-0.03781710891538367,0.10075586483329305,0.13025318275617628,0.1423804765911768,-0.0615448938998315,comp.windows.x
32,0.2112792094834683,0.11294246860358693,-0.05024753103612802,0.16429349443026556,0.09133015352010579,0.21406014734136117,0.10819995434987638,0.06934397332818114,-0.14476831791465536,-0.1258354189916948,-0.043204544773828915,-0.07931570448140482,0.035883370801022,0.20042738808735813,0.08160559904906098,-0.08612222706036568,-0.04710449315368885,0.01844665542259732,0.09601413368236231,0.07051851801162534,comp.windows.x
33,0.05005137186565774,0.18241704544366225,-0.10940749873758684,-0.4483717394540124,0.5560213775017608,-0.09731229381256047,-0.11916730143508933,0.0686892683601138,0.043677490422106585,-0.029193926508386814,0.025616506110625343,0.012931519310395078,-0.1009539488180621,0.047273507399679636,-0.016159423893998284,0.038708071113976825,-0.023054903949265536,0.19323744161673295,-0.0827182237939312,0.04080453113431895,comp.windows.x
34,0.17877177527598487,0.1233395654377759,0.12318484578401838,-0.06252055920306185,0.1363369772643009,-0.12200291760619907,0.19515899581189122,-0.05322980835311046,-0.08096095823786509,0.07359759830983295,-0.022476426356384464,0.07862911844964897,0.02191259960340953,-0.13543586427628254,-0.0817019255829872,0.11939700421438099,-0.2502926795867968,-0.2619130177145939,0.20694131197773669,-0.06414260980753336,comp.windows.x
35,0.3630390949635876,0.12287864496817685,-0.03566053319321377,-0.1714270664164895,-0.11242852470994555,0.038617634670665264,-0.06914378006686585,-0.30713854523575945,0.10391093185270342,0.09330740478102775,-0.011637804398162114,-0.03910039632465953,0.03846774075363084,-0.05645933833496377,-0.07054901535260039,0.0036400255311806427,-0.14078820227968408,-0.02352743160150195,0.01775997317783168,0.1720121691291116,comp.windows.x
36,0.1273543699164986,0.06890148428535732,0.02384909651572506,0.07922896575334072,0.010352976809430398,0.1529384906937089,-0.04149742090162549,-0.05080064150293826,-0.2947053857108051,0.16938595078841068,0.2165465473667937,0.27667309564278786,-0.17617188509115508,0.030920319728019053,0.18171931769807306,0.1409757555684624,0.22342669920076316,0.06823088514120258,0.1486617483452433,0.03816558936400321,comp.windows.x
37,0.271420621641661,0.33853543217269133,-0.1242714078274514,-0.36256473371650716,0.24169930259923492,0.020378033578268208,-0.10979616415569873,0.014251145489156458,-0.08546277013691618,-0.0029935749954809847,-0.09006699167758986,-0.026902814708699103,-0.19296435149580082,-0.09588807074127156,-0.03147835420271339,-0.0015378049702778653,-0.09387963105117367,0.04016561896678849,-0.12798474651546557,0.047093363696711264,comp.windows.x
38,0.1285634036301037,0.04349490702977544,-0.0638781928986587,0.023254864238528024,0.05401749865725446,0.11384873947988138,0.04026821888585956,-0.020770207846210028,-0.11638822854248786,0.19599890331216377,0.09154451607773348,0.08247290264575091,0.19843022881537267,0.07934298277419827,0.014714208358787693,-0.00469995942299327,-0.09886607875163235,0.00018171753259914325,-0.12106932636969268,-0.1283361909591576,comp.windows.x
39,0.15065684542047142,-0.05007071908450795,-0.009794081216625818,-0.03327362911291857,0.007459452571047273,0.21224962792655003,0.2690608179782452,0.060181906616380156,0.006950567686130246,-0.12308330692663207,0.17252258016917646,0.12910958768014735,-0.04348179223862081,-0.1455805595084075,0.028841086245116155,-0.14303764230934135,-0.1177744200903841,-0.057311348719048597,-0.11538396865164208,0.35461395206029006,comp.windows.x
40,0.1625247930712255,0.12924910929571154,-0.054447315889956674,0.17466991559571043,0.09305652471345796,0.13107236430811728,-0.1229143303873399,0.020058391773887616,-0.09393893982205388,0.04716695098266242,-0.1220833322674764,-0.08629370038102441,-0.3046732299719579,-0.08838161048705202,-0.23345016545393485,0.01641401628349207,0.3202767981474643,-0.02210986148855778,-0.030819453460737792,-0.04774372996810153,comp.windows.x
41,0.3372268809884278,0.12055850569849111,0.3323073933969411,-0.08848787461978933,-0.1520436270169978,0.04409691662460385,-0.09367126389386349,0.24279348172735984,0.008578698612674256,0.04381452469847257,0.027169319247368623,0.09742033523311015,0.021365011705597237,-0.023938827017401965,0.12800220524224912,0.15658802167755073,0.023573646542027506,0.10305773338515148,0.018989878876584407,-0.010169766532597446,comp.windows.x
42,0.2040164870068412,-0.01387982626808295,-0.07554191607221084,0.030326642277593203,0.0067273338974206615,0.11611115447001032,0.0245276748189739,0.10419868845542196,-0.16441295248259125,0.36085019807763763,-0.10294805753383655,-0.20065936750269966,0.12631112909429612,-0.00776507301389411,0.19702826049125435,0.010775724665598143,0.04351362110316008,0.054179591902827194,-0.05747751464261528,0.10383694633403297,comp.windows.x
43,0.32093520365861467,0.10819089293761408,0.17280889344778516,-0.012510852474867485,-0.02285930401907561,0.2935610372174913,-0.2976812754773271,0.24127458869344062,0.013072536348918121,-0.09448004235483441,-0.014845609329092525,0.0058286087751472145,0.10524072683154098,-0.09210354556240812,-0.15035328813081222,0.12814139009162415,0.03668365563005606,-0.0878229976188271,0.0998290555187429,0.1449086386225923,comp.windows.x
44,0.29799870185197663,0.2593318826596718,0.07343164541291429,0.028891528670404093,-0.047254987637551135,-0.31216156927331556,0.3510875409319098,0.1287103448036014,0.01605758927144079,-0.10196828346032419,-0.01165760529367822,-0.06681828058629641,-0.041420529806348846,-0.12108798366246375,0.11322082083060794,-0.004503056861468511,-0.01376607168538652,-0.014112910844005984,0.2148523217852913,-0.14856906933275776,comp.windows.x
45,0.15617968062289417,-0.050097306254918025,0.31925304833808116,-0.005013401203386777,0.04256946855672343,-0.06944005239633967,0.04173957363245014,-0.13416391849080125,0.05523912252139754,0.041947194523265265,-0.125101241623297,-0.11525305722202626,0.008896795822057655,0.12812308508784426,0.13834508599327658,0.12152995632411587,0.05561776377746922,-0.05427074543738258,-0.0266931145545129,0.09153393166784787,comp.windows.x
46,0.20439061086228627,0.16723954596104973,-0.060484799493490296,0.4611443445149297,0.18257691846049934,-0.11344293306428178,-0.09160502975496146,0.16609267169336667,0.047802253065717684,-0.07201947299225178,0.03934906406875829,0.0068793056313873405,0.016349151441382513,0.08320307547145006,0.09109837833194473,-0.10677143644831796,-0.17553613422600775,0.028959684886504883,0.10053364402204532,-0.05307385275465497,comp.windows.x
47,0.24644093168402997,0.00952619772457631,-0.14119039173597225,0.04693001785386869,-0.015486756049012555,-0.011908163070355035,0.08493747361272429,-0.1516193329744808,0.14669669506108718,0.22402933275070674,-0.04810677974387452,-0.00873858999546848,0.03759861215897612,-0.13000781887763016,-0.014817640535206036,-0.16124323160664292,-0.08269034968127932,-0.01690115561463072,0.20459821273589132,-0.0264063299142921,comp.windows.x
48,0.2970156160673361,0.3101482332332334,-0.06550720514001368,0.5147354881827586,0.1608054695266802,-0.27998790089416453,-0.061754391440165576,-0.07404199081820027,-0.04533379563493918,-0.14025679312066455,0.08132821707304029,0.021702135944532217,0.029741070203633736,0.09035050345495177,-0.0018713840879606084,-0.06114317890021349,-0.012729407579441437,0.08453171289545854,-0.058011783866359454,0.061155008118066574,comp.windows.x
49,0.29688191683577037,0.1983417048512238,-0.12469091380139298,0.3770111787353154,0.13139792457539975,-0.13288348105304876,0.055654769967857114,-0.11475458441956364,-0.07899672766990716,-0.2365821903906008,-0.024975792912891086,-0.003585114929823798,-0.03381261998754343,0.05485824234811199,-0.08203376312998147,0.0870724072856021,0.05957954135238415,0.07255012542129227,-0.07275560921027008,0.1919400979049864,comp.windows.x
50,0.28011360460706586,-0.2865483950100843,-0.1287334974886786,-0.021421791951950507,0.04893494027256383,-0.09773509311169874,0.1607354690290003,0.056611645487230425,-0.19992606246656056,0.15593506060068577,-0.01937603942511137,-0.042070667055504635,0.02836164882448735,0.13528387134383119,-0.059270548155281516,0.0852684006791493,0.09409269674795345,0.010031995484566871,0.028871576358750206,0.06968501067922718,rec.motorcycles
51,0.37677253111305953,-0.20142598867813397,-0.08429197359750529,0.009467815059744564,0.008869445354307302,-0.06054895211208431,-0.10653401002022168,-0.07946533590997715,0.018247984676861895,0.008567662033628418,-0.004667592400148203,-0.04244573559194723,0.0493691540840588,0.20582291692617893,-0.009017836542016266,0.0697784329449302,0.1066656015561015,0.006061027424733813,0.0023490300248112943,-0.0014607862252933451,rec.motorcycles
52,0.1381102558028375,-0.10883351896011462,-0.10201994091928965,0.010382715466816458,-0.04006917814458665,-0.06692815591727244,0.07939054058342605,-0.06324625611760676,0.1624919272878258,0.08140533850064834,0.014520109719913035,-0.18635036062684393,-0.05695447922421136,0.011740964921225634,-0.08287953977376371,0.2509562549207728,0.02186107440630939,-0.12076160681415185,0.001989479516842551,0.1806765692398791,rec.motorcycles
53,0.2555989979462053,-0.12084263790239917,-0.0531056744737653,-0.025233296570034657,-0.08977249947095804,-0.040217861606359935,-0.00028988627508593455,0.10981495945096238,0.06705859699560789,0.035722337407201994,0.3260976969946753,0.0228820413497842,-0.047231801838786,-0.0158931416332618,0.024219555163168007,0.0627171829546537,-0.09027663000571881,-0.0017395915817214605,-0.20868879208421715,-0.04420723823478177,rec.motorcycles
54,0.11711983136240191,-0.06307779038928218,-0.04964447776680524,0.0172317447214246,0.0400621471933761,0.02682956344029561,-0.0012457753569927905,0.02079663784883895,-0.11163166981481548,0.3023141742821581,-0.2019953269351144,0.10174918200332869,-0.15551863727543097,0.02096923477524409,-0.01744808839888597,-0.14870044589090226,-0.1450434159766518,-0.2660104552149421,0.05407840144434724,-0.007349004029177682,rec.motorcycles
55,0.1403923794194867,-0.043665571782576657,-0.07380487862739157,0.020565092266414793,-0.019236131820642335,-0.04109189326912565,0.033267385728832026,0.08721550105112301,0.1429094357864176,0.09929405209733716,0.056406038456645616,0.09152532112363618,0.040032989058259055,-0.009431032274697188,-0.026887941404901472,-0.2317295263464065,0.039501141889287765,-0.03136612960139972,-0.19097567434885626,-0.013599427302598631,rec.motorcycles
56,0.2221368723165577,-0.2585273163981287,0.18776189659580103,-0.07288010265223668,0.06262994369365257,-0.20060930709936778,-0.10773640409139852,-0.11570513610617895,-0.28919702777956097,-0.12567172341400223,-0.03181593178864715,-0.18569345430007686,-0.10209239092205301,-0.18795478608584842,-0.09227803113328216,-0.19903280262846956,0.13235059299915727,-0.004516633420229816,0.032867840493595014,-0.05924440283889932,rec.motorcycles
57,0.28911884665332405,-0.30629271158968413,-0.021262518785850698,-0.0579636393321634,0.010183319997152477,-0.1005271060341167,-0.25683819273364217,-0.1651421312452495,-0.13940357620193794,-0.23030250648968043,-0.019849820369527857,0.02053740239931601,0.06539222185774986,-0.23505308985968185,0.054295162327230403,-0.15871354615097177,0.03819013563680161,-0.011924346491896512,0.01464724818428385,-0.04641981800635175,rec.motorcycles
58,0.1313404896481048,-0.14641059553424338,-0.03794493604988782,-0.039722056175356076,-0.029429710621311812,-0.01296256964869611,-0.05688665537302316,-0.0468108292944704,0.008224138307562448,-0.06589039464262487,-0.1880665502752495,0.26407547575744744,0.04268625620146366,0.09282394151201398,-0.031226119946178337,0.04078267448922608,-0.05374706784713713,0.10706678211035546,0.08010374472996637,0.0655552038776896,rec.motorcycles
59,0.08657750996957707,-0.029115057470510953,-0.05418169309949259,-0.01514211696875927,-0.08762999851015502,-0.1179494696170095,-0.11451391312407881,-0.00065164440522967,0.010361475912748056,-0.03374582151770282,0.16592472573505948,0.014629092877560333,-0.057478833070826005,0.23956769331732858,-0.023575410213652254,0.020469179721293085,-0.013244707387414185,-0.07422743643983507,0.021174995879278558,-0.07354879452546757,rec.motorcycles
60,0.1758476004631207,0.08324222984437485,0.04640828686339084,-0.1568854670274013,-0.2522669548295769,-0.026296466033047906,-0.14585472107764158,0.09757146349943319,-0.10392729570962224,-0.1494483059814087,0.1594634341209946,-0.017992481003790528,0.028135842249013884,0.188228396378748,-0.1303850791945673,0.04062902191839165,0.07510499026175363,0.07382388984808894,0.18098619075093197,0.04602195332326246,rec.motorcycles
61,0.19376416478727845,0.05025690259748419,0.5592114052588838,-0.012560012752517238,0.030976573524336817,0.0055799328970216125,0.08702474608807666,-0.059249499070935414,0.04393634435838771,0.032599223742216125,0.10450952418175061,-0.05563810960707449,0.06491821458621712,-0.028934420718188074,0.055190727000186915,0.03338771994637044,-0.007291381090864904,0.008051780155951267,-0.14924172416067288,-0.0988855450041895,rec.motorcycles
62,0.12854590806219196,-0.046139493359025535,0.17896518820907398,-0.030550359293368745,-0.02149851107828101,-0.13799960907169026,0.05479447885651991,0.04397837255294628,-0.07847289738320075,0.23468531257624425,-0.20372903018390012,-0.011866701038998975,0.10343424194163493,0.24455192879504278,0.013363606876810478,-0.10667309344981542,0.07168434907629591,0.06213445368945213,-0.19664274676255167,0.17022564913306817,rec.motorcycles
63,0.17628560731343942,-0.08475333955383493,0.0016331485366504808,0.013031533191716998,-0.011908687332502554,-0.07068727281808582,-0.013028060055331154,-0.005384323318764779,0.1150131908044875,0.0915621512828204,0.01994404243187346,-0.03270473886211536,-0.10214890209259277,-0.02285496724342945,-0.10348774422515444,0.07788437691658949,0.08231630382453611,0.04288539964760294,0.18069913648013702,-0.05961091580155424,rec.motorcycles
64,0.09110944764485772,-0.08475595856395839,-0.040704557378513626,-0.023880788349548036,-0.032174913811146455,-0.030256083677282813,0.08239383175598054,0.035713324158185435,0.05724540155623033,0.04803535813148121,-0.018350047628828442,-0.09876637903164265,0.02722116969941441,0.08892961325615774,-0.08597435470353455,-0.04288811833574171,-0.044408000348642694,-0.05050486497823474,0.12009624270380541,-0.06707231502562475,rec.motorcycles
65,0.10123252299703407,-0.12838047682276044,-0.03589025535411255,-0.024890215052392504,0.021482421539439748,-0.11181813448384229,-0.005999994211145917,0.020146218221064306,-0.14328422325553514,0.10533005077859203,-0.1990146057530498,0.23104269627291962,-0.15701750872341064,0.010175101967673145,0.05849987773428533,-0.014213369637790685,-0.14636899517090182,-0.15404240400143537,0.05734407258015956,0.19150225744825128,rec.motorcycles
66,0.13848219662521447,0.018588575261042323,-0.027799843337249646,-0.06498196088345375,0.005191139422322162,0.145898110961977,0.253932720406572,0.013414759199267096,-0.11248282546177504,-0.08446781214734575,0.0038612848596555113,-0.06352775003156301,-0.05748099849228893,-0.08386182258222519,0.023869560423032884,0.08609874628271803,-0.1783234624976326,0.20518270093643698,-0.07246021257653602,-0.1681240536951219,rec.motorcycles
67,0.09399450953159486,-0.1455041392564595,-0.0225647683565292,-0.024760126920015262,-0.001072255213611868,-0.19866783855975972,0.013448890041200558,0.16141071975539645,-0.13829359991246792,-0.05009798893841188,-0.2410238794933214,0.33022443289683834,-0.06095317084578927,0.06731667257100947,0.00888361634831034,0.15341953205146483,-0.18403388535874254,-0.0826570963352883,-0.12711648756294922,-0.07251296647891269,rec.motorcycles
68,0.055908055452773775,0.07604729556109245,-0.034805286157017605,-0.16016041222085015,0.2706122515605788,-0.04526206691735764,0.009148809516764743,-0.04619892297166441,0.02055610938909161,-0.01675652023076021,0.09648872997859763,0.06373063624687264,0.29394781277358983,0.12655042305043224,0.08962248340308873,-0.058465838083238235,0.1079712376114434,-0.2680115415233959,0.129239613020807,-0.0571690702173232,rec.motorcycles
69,0.1183034906358369,-0.07547481552182742,-0.07409429305751739,-0.006226617412615586,-0.032463758184263204,-0.06022425131154907,0.05248366054628849,0.15627973606405726,-0.09201723750540354,-0.14767451640231133,-0.2767400287429849,0.3038866204999339,0.13347286818453732,-0.17852586315569893,-0.050684971133211534,0.31660546253651023,0.018174986950125524,-0.01994533733385255,-0.1587169403896962,-0.04768894953747005,rec.motorcycles
70,-1.2069122489550928e-06,-0.00014249262752262997,-0.0073550613202690695,0.011549091731255819,0.009958973535226826,0.012999322062945448,-0.004494929836957453,0.015764010124413134,-0.023200724171872206,-0.015246016065192615,-0.03135513835880357,-0.04755812248262088,-0.016619896935882904,0.03216353364308608,0.0426755500026976,-0.027477338578327647,-0.035383368558635914,0.009192050378209537,0.015149608426656939,0.030761743195422755,rec.motorcycles
