,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
11,0.05117237,-0.0014520449,-0.0036518478,0.0033061882,0.0052073337,0.0004295262,-0.0015291093,0.0023053216,-0.0017209793,5.792276e-05,0.002088,0.00018852066,0.0006375787,-0.0011613572,0.0001841536,0.004280437,0.0024548317,-0.0013339312,0.001995978,0.00016545043,comp.windows.x
12,0.042308446,-0.00069575995,-0.0041449927,-0.0022214246,-0.0038378548,0.0026075647,0.00062235596,0.0058633387,0.0009865704,0.004657259,0.0020701417,0.0008028738,-0.0028776547,0.0014437312,-0.0014307917,0.0011958164,0.0013960006,-0.0009810445,-0.003470733,0.0030892224,comp.windows.x
14,0.041184306,0.0006076901,-0.00014661707,-0.0007803953,0.00022736003,0.0006829535,-0.003078911,0.0014047071,-0.0034210733,0.0014673676,0.0015925872,0.00069871824,0.0021294272,0.0023813099,-8.276361e-05,-0.00057514384,-0.0012204268,0.0015804615,0.00032847756,0.00052369386,comp.windows.x
15,0.042873263,-0.0022146057,-0.0012716729,-0.00035229023,-0.00095246674,2.33436e-06,-0.0012491838,0.00048010648,-0.00025328738,0.0014323429,-0.002814156,-0.0009189689,0.0019427914,-0.0011748694,-0.0020371778,-0.00188101,0.00023343558,7.657602e-06,-0.0010788292,-0.00034600444,comp.windows.x
16,0.05245147,-0.00274311,-0.007540621,0.033787258,0.02098481,0.002592415,0.007852403,-0.0051451363,-0.0064178146,0.0038069373,0.0007823487,-0.0001751864,-0.003596799,-0.0029362442,4.919991e-05,-0.0006398235,0.0009853186,0.00046021485,-0.0023067736,0.0048091756,comp.windows.x
17,0.040191807,-0.00014573507,-0.00039934134,-0.00060985493,-0.0012240345,8.848915e-05,0.0019014394,-0.00014355342,0.0025046174,-0.0008800302,-0.0012909397,-5.7768135e-05,-0.001572914,0.001964718,-0.0007177879,0.00020260131,-0.0012307607,-3.5887384e-05,-0.0013567739,-0.0015874697,comp.windows.x
18,0.043234676,-0.0036212346,-0.0013800724,-0.0004774807,0.002397086,-3.3756718e-05,-0.00047123386,-0.00030482595,0.0026262265,2.4080276e-05,-0.00066864956,-0.00044518808,-0.00045664096,0.00049795513,0.0013763405,0.0011509485,0.0014984609,0.00044318076,0.000121584795,0.0010965707,comp.windows.x
19,0.031726368,-0.008008363,0.014755076,-0.0044338712,0.0006979387,-0.0016543018,-0.011088731,-0.003999296,-0.0004462041,0.0056976113,-0.0013879096,0.0027660998,-0.0050636707,0.004344344,0.0030391167,-0.006373474,-0.0019519131,-0.00089474785,-0.0014267652,-0.001492166,comp.windows.x
20,0.04890537,-0.0008324956,-0.0029497081,-0.0017057043,-0.0012366736,0.001665367,-0.0066683716,-0.00058720866,0.0028130866,-0.003116878,-0.003078337,-0.0008860271,0.0015604576,-0.00087593496,-0.0012398028,0.0026135528,-0.0006547143,0.00606804,-0.0043426566,-0.0004253748,comp.windows.x
21,0.03822889,0.0058832467,0.0046748193,0.006719389,-0.006847013,0.0013705166,-0.0037559082,0.0034667975,-0.012828371,-0.007587584,-0.00081991614,0.0059082815,0.003381059,0.00816408,0.004739044,0.0035056144,-0.0072830827,-0.0018534808,-0.0057925703,0.0022950901,comp.windows.x
22,0.05658296,0.03552588,0.03055302,0.02329476,-0.015562723,-0.004387602,0.00041886978,0.0032718563,0.0029336014,0.0021028647,-0.0052968124,0.001440474,0.0004704248,-0.0002000242,-0.0013927245,-0.00019881375,0.0022216698,0.0016303529,0.0011968855,0.001006042,comp.windows.x
23,0.044193696,0.0013567909,-0.0024823158,-0.0017551684,6.29704e-05,0.0027572964,-0.0022908314,-0.00021175024,-0.0029370794,0.003636771,-0.0002696044,-0.00017703317,-0.0026279683,0.000886434,0.0016777274,-0.0007442922,0.0006361665,0.0003466662,0.0005121518,-0.0026661654,comp.windows.x
24,0.048784573,-0.0035548785,-0.0007626015,-6.025836e-05,0.0014216683,-0.0015047701,-0.0048232283,-0.0024274676,0.00032277792,0.0023304645,-0.0027677761,0.0014155937,-0.0029305734,0.001539671,0.0039241696,0.0041454807,7.794346e-05,0.0015045644,0.0005705615,0.0005218129,comp.windows.x
25,0.037640512,-0.0021788364,-0.0015231245,0.0031134193,0.0041175485,-0.0007116424,0.00047681865,-0.00070293713,0.0031816645,6.928513e-05,-0.0035147239,-0.0020568299,0.0017356277,0.0038405296,-0.0028038213,-0.0027689254,-0.0034065684,-0.003027488,0.0006712642,-0.0007380645,comp.windows.x
26,0.03064796,-0.00020142157,-0.0032381078,0.0040447353,0.008324362,-0.00019482197,0.0020860801,0.0015592189,0.0033587269,-0.00020635755,-0.0034867346,-0.0021289329,0.003835362,0.002099539,-0.00023221463,-0.0015860781,0.00041765367,-0.0021822657,0.0012408206,-0.0008374657,comp.windows.x
27,0.04090898,1.0788687e-05,-0.0012011218,0.00050258485,0.0031325114,0.0026084513,-0.001223977,0.00034969044,0.0009303349,-0.00046751383,-0.00044646184,8.453132e-05,0.00010554702,-0.0019715105,-0.0011652939,-0.0019848673,-0.001068414,-0.003522937,-9.531235e-05,-0.00058567687,comp.windows.x
28,0.04596106,0.0004233365,-0.0035964504,-0.0028152894,-0.0010068235,0.000465082,0.001640744,0.0003992931,0.00222406,-0.00010407262,-0.0002533323,-0.0026718879,-0.0043881885,0.0022615881,-0.001563011,0.0011750006,-0.00042944428,-0.0009329631,-0.00083622657,0.0004926708,comp.windows.x
29,0.047775436,-0.00055114157,-0.001545922,0.0051699528,0.008770406,0.00019262545,-0.0041447515,-0.003013805,-0.0004366946,-0.0025334253,0.0022875196,-0.00015052943,-0.0007939319,0.000983207,0.0013016877,0.007165586,0.0004926995,0.0010199946,-0.00039880778,0.0018801612,comp.windows.x
30,0.044663124,-0.0046553984,0.008272033,-0.0009875576,0.0040724785,0.0016016588,-0.00070682843,-0.002807747,0.00056879537,-0.0010120249,0.0011103363,0.00078092323,0.0023182328,0.0024730377,-1.9814353e-05,-0.001677657,0.0022372592,-0.0009973199,0.006397369,-0.0015267946,comp.windows.x
31,0.041526504,-0.0014576225,-0.0011603034,0.0018689892,-0.00091749313,0.0036798425,0.000934639,0.0023244005,-0.003236622,-0.0020696693,-0.002996673,-0.0038436488,0.0020070635,-0.002097303,0.00056091126,-0.0033919225,-0.00043055587,-0.0012033737,0.00024239607,-0.003920449,comp.windows.x
32,0.038996924,-0.004899983,0.0040179132,-0.0022636773,0.0009040787,0.00081199047,-0.0049932767,-0.000582803,0.0024167497,0.0015206101,-0.0011245348,0.0010037275,-0.00154481,-0.0039201863,0.0042930283,0.0007429656,-0.0007898087,0.00035585935,-0.0038461757,-0.00045570967,comp.windows.x
33,0.016354976,0.044049926,0.005831832,-0.02316012,0.029242264,0.0010197602,0.00047735797,-0.00041967773,-0.0019666161,1.2386901e-05,0.0030066522,0.00052192836,0.00022058272,-0.00015382342,-0.0006473608,-0.0019654478,-0.0009516214,3.316038e-05,-0.0019847003,0.00053068605,comp.windows.x
34,0.03915684,-0.000829095,0.0037081216,0.00118844,-0.0009380388,0.0027679605,0.003210911,-0.0033936314,-0.001639248,0.004952062,0.00068126735,-0.0038471513,0.0027001943,0.0024081548,-0.002734527,0.005355662,-0.00042002375,-0.0021705842,0.00096724025,0.0034206777,comp.windows.x
35,0.046111327,-0.00067267456,2.2489221e-05,0.0007707844,-0.0010464484,0.0018185935,-0.0030227085,-0.0007886083,-0.00024122967,-1.22310485e-05,0.00012849394,-0.0013510952,0.002289344,-0.00022992824,-0.0015462944,6.75591e-05,-0.0006042237,0.0006208616,-0.00017670436,0.0009887654,comp.windows.x
36,0.045025393,-0.0021746433,0.0005809463,0.0024269114,0.0026924436,0.010412406,-0.004894145,0.0068375724,-0.0077233966,-0.0038560187,-0.00438766,-0.0072655315,0.0036665434,-0.0033737603,0.0016786408,-0.0042947186,-0.003819485,0.005892868,0.004904504,0.00091960526,comp.windows.x
37,0.041817807,0.0024000236,0.0014947358,-0.0041258833,0.0047593773,0.0009967892,-0.0042394055,-0.002648354,-0.00056217157,0.0015753125,0.00061240175,-0.00038276994,0.0014194616,0.001383661,-0.00083164015,0.0034640091,0.0007658932,-0.00030432796,0.0002998468,0.00045931138,comp.windows.x
38,0.04067819,-0.0010295468,0.0008960733,-0.0001344037,0.0023161033,0.0022597122,-6.177998e-05,0.006742223,0.0031644448,-0.0009095828,-0.0016710106,-0.001551223,-0.0006004381,-0.0016043612,0.0010743559,-0.0010289346,0.00104203,-0.00078302156,-0.0002876912,-0.002729943,comp.windows.x
39,0.046434656,0.0036376235,-0.0029812644,0.0019478124,-0.0037061288,0.0007075579,-0.0028628816,0.0012281549,0.0032723683,-0.0017169511,0.00606009,0.0033942757,-0.005757526,-0.0023181506,-0.0071531804,0.0054183854,-0.0063306447,-0.0011846232,0.008676071,0.00013882405,comp.windows.x
40,0.04216841,-0.0028082118,0.0076766973,-0.00026728347,0.001774102,-0.00026165694,0.00013503851,-0.003797305,0.0007674203,0.0041296305,0.001300012,-0.0001781935,-0.0031584515,0.006695772,-0.0019471551,-0.0017378273,0.0008211006,0.0031753199,0.0036107153,-0.005148165,comp.windows.x
41,0.049171187,0.0020135862,0.0007068076,0.0009934908,0.00023274892,0.001364606,-0.004476838,-0.0019432817,0.0014001119,0.0016247745,-0.0018815619,8.026027e-05,-0.00246295,-0.0011694265,0.0010512499,0.0021850127,-0.0030978785,0.00037230487,-0.0017917844,0.0017883832,comp.windows.x
42,0.03978744,-0.0017614376,0.0033080578,-0.001443093,0.0027707973,-0.0011780383,0.00029169722,0.0018222625,-0.001797602,-0.00040602463,3.4444965e-06,0.00034970324,-0.0015102626,0.00050446135,0.001210173,0.0022603283,0.0026650203,0.0018391471,0.0028849652,-0.0041493173,comp.windows.x
43,0.04630519,-0.00019480637,-0.0005945072,-0.0022373518,0.0007667929,0.0022441973,-0.006194666,-0.0019137098,0.002202847,0.0012621908,-0.0014139442,-0.0009846148,0.0016795804,-0.0016303626,0.00020355766,-0.0005441203,-0.0009379434,0.001716983,0.003154168,0.0043461267,comp.windows.x
44,0.046250958,0.002434824,0.0016082503,-0.00023028746,-0.0003783332,0.00015734075,0.0005365943,-0.0020419683,0.0004383802,0.0007178109,-0.00044364246,-0.0050798734,-6.303506e-05,0.00068167876,0.0019428048,0.005385511,0.0016124721,0.0029044214,-0.00051927485,-0.0015223994,comp.windows.x
45,0.040188383,0.0039874986,0.0038210615,0.0012336938,-0.0031577514,-0.00057194254,0.0016826545,-0.0035851595,0.0010037561,0.0019705947,0.007870543,-0.0024755946,0.008812768,-0.0048788525,0.0025330866,-0.0032702975,-0.0070449193,0.0013216496,-0.00038639276,-0.0030622808,comp.windows.x
46,0.03939409,-0.0030706213,0.0053002015,-0.0023421869,0.0030621833,0.0012220057,0.009563663,0.0028629126,0.014593395,-0.0016433818,-0.003371091,0.0017462834,0.0033123705,-0.0022222097,0.0077936626,0.0035012297,-0.00093376386,0.00020552002,-0.002031642,0.0030747028,comp.windows.x
47,0.04403197,-0.002411704,-0.002577526,-0.0003703448,0.0005954167,0.0011590866,-0.00060139666,0.00049084844,-0.00041651845,-0.0004393011,0.00014454545,-0.0009979758,-0.0021371816,0.0010214929,-0.0013967946,0.0018844756,0.0012493102,0.0021397164,-0.002773322,-0.0007996412,comp.windows.x
48,0.04099961,0.001218878,0.0016734035,0.0026405987,1.5717127e-05,0.0013748121,0.0041552857,-0.0003840693,0.006013586,-0.000966265,0.00015511159,0.00025481317,-0.00012981289,0.002090512,-0.0007269076,0.00060812524,-0.0031062954,-0.0012129636,0.0009501523,-0.0013216364,comp.windows.x
49,0.04498985,-0.00018657985,0.00052608695,0.0012975897,0.0023565171,0.0024688286,0.0018718222,0.00091999694,0.0045002466,0.0020398132,0.00012581442,-2.5338863e-05,-0.0009889469,0.0027610369,0.002867796,5.0098653e-05,-0.0012215764,-0.0016870775,-0.0019691892,-0.002410858,comp.windows.x
50,0.043760158,0.0005570512,-0.00056960597,0.0023386,0.0016487223,0.0015483433,-0.001302544,-0.003532573,0.00047902018,0.0009311443,-0.0020535295,-0.0032583415,-0.0022395414,0.00014311832,9.05341e-05,0.00068929093,-0.0003090858,0.00012393795,0.0005924598,-0.0028854446,comp.windows.x
51,0.050628133,0.00030984782,-0.001180718,-0.0026147347,-0.0024019682,0.016936809,0.0047696205,0.014715186,-0.00033641653,-0.0006851511,0.0029267664,-0.001375903,-0.0008248517,-0.0030627218,0.0013571357,-0.0011152995,0.0038885595,-0.0015613898,0.00032704516,-0.0005325907,comp.windows.x
578,0.055878717,-0.0015666682,-0.0022002333,-0.002839274,-0.002141549,-0.0035725813,0.001482236,0.00071652414,-0.0003813696,-0.0008559875,0.00047237193,-0.0024419832,0.00050892204,-5.6319404e-05,0.0007563152,-0.0013276993,0.0010772039,-0.0010593914,0.0053192643,0.0024451204,rec.motorcycles
579,0.0494267,0.00027885428,-0.0017687156,-0.0017883701,0.00018054614,-0.00036237296,-0.0010124797,-0.0011837785,-0.00013104663,-0.00034264475,0.00090658804,0.00065230514,-0.001261703,0.0018804374,0.00033604924,-0.0012101433,-0.00073259324,0.0010349959,0.0007657625,0.0015410992,rec.motorcycles
580,0.044465274,-0.0018968433,-0.0016193646,-0.0030960226,-0.0016266427,-0.00042708637,0.0017798697,-0.0005852607,-0.0010316889,0.00042675727,0.0014281734,0.0043380414,0.0047044805,0.0052252994,-0.0026327937,-0.00039480464,-0.0013814467,0.0056722704,-0.0015898112,-0.002285791,rec.motorcycles
581,0.044231333,-0.0017958789,-0.0029251524,0.00040629425,0.00026282115,0.00025236048,-0.001074747,-0.0005191639,0.0011827276,0.00019739667,0.000544928,-0.00024443152,0.00090637594,-0.0011844302,-0.00063912035,-9.251502e-05,-0.0028941294,-0.0013984245,-0.0007552076,-0.0005998888,rec.motorcycles
582,0.039134905,0.00045235353,0.0028881705,-0.002784278,-0.00068138214,-0.0065650884,0.006610571,0.0029208758,-0.0051257955,-0.0020194938,-0.008127603,-0.004250178,-0.005992523,-0.0019441253,-0.0049850894,-0.0001389816,-0.00087258744,0.0023642576,-0.0034652352,-0.0042329766,rec.motorcycles
583,0.040396888,-0.0035736943,-0.0014888057,-0.0006206493,0.0021306854,-0.0017948512,-0.004251488,0.00066966226,0.0040190658,-0.0042019133,0.0017657112,0.0011690564,0.0036423688,-0.0004927159,-0.0039995466,0.00069996924,-0.00205877,0.0006727652,-0.0028861188,-0.004106572,rec.motorcycles
584,0.062256712,0.0041840193,0.0056192908,0.0024190082,-0.0059120245,-0.006290719,-0.0017720386,-0.0064210217,-0.00541866,-0.004518682,0.005751285,-0.0015147285,-0.0006801071,8.007679e-05,0.003727071,-0.0026471943,0.008785298,-0.00042936255,0.0044256384,-0.0014791891,rec.motorcycles
585,0.054068588,-0.0021513654,-0.002097272,-0.0027734535,-0.0010564257,-0.0025696214,-0.0008556689,-0.00048897474,-0.0022238095,-0.0024128978,0.0026139757,-0.00084665697,0.0016387571,0.0013460508,-0.00041697716,0.0006206509,0.0029090005,0.0013896223,0.0019090064,0.0011351373,rec.motorcycles
586,0.047309555,-0.0009168211,-0.0016601261,-0.0013524515,0.0007776216,-0.0034446935,0.0019432912,-0.0008341508,-0.0011169675,0.002751767,-0.0023431778,0.001339975,-0.0028314872,-0.0030541571,-0.004296043,-0.00018281266,-0.0015932076,-4.9127553e-05,0.0002810746,-0.0020365566,rec.motorcycles
587,0.04299304,-0.004150737,-0.007243253,0.009015764,0.010079342,-0.00028362672,0.0058454815,0.008019535,0.0022408192,-0.0013997047,-0.002063004,0.010931253,0.0006183712,0.009036123,-0.0016462149,-0.0059447275,-0.00060875603,0.0028070265,0.002724791,-0.0009853207,rec.motorcycles
588,0.049875844,-0.0010355377,-0.0016671885,0.008604451,0.0058055194,0.0030097526,-0.0048274007,-0.0057967785,0.0034445622,-0.0007309556,0.0006072854,-0.00060800207,-0.0048452495,-0.0023012403,-0.0010574027,-0.004440185,-0.0030954329,-0.0010090315,0.0004919797,-3.4202858e-05,rec.motorcycles
589,0.041822486,0.0063323975,0.005818845,0.0047627375,0.00023475155,0.00065419497,-0.0014996021,0.0003321449,0.005916637,-0.0027436458,-0.00037457305,-0.0024317713,0.0012478069,0.00033275806,-0.003962823,0.00072888774,0.004342254,-0.0029302584,-0.0025400892,-0.0030299176,rec.motorcycles
590,0.046133738,0.0044931406,0.004009462,-0.0005164745,-0.0057602637,0.0019799413,-0.00043150852,0.0057347743,-0.00016719243,-0.00055654696,0.011033133,0.0019054732,-0.0009273221,-0.0024823989,0.0040486013,-0.000828268,-0.0023138786,-0.003946494,-0.0012931043,-0.0010572267,rec.motorcycles
591,0.051943757,-0.00022477338,-0.0032139411,-0.0015272842,-2.8203649e-05,-0.0011420562,-0.0020155443,-0.0007301105,-0.0001705843,-2.7531642e-05,-0.0034622503,0.0032614248,-0.00011055777,0.0030622403,0.0010464883,0.0022098355,0.0012869543,-0.003060757,0.001426753,0.0024759464,rec.motorcycles
592,0.043216724,-0.0023200223,-0.0013743659,-0.0059644124,-0.0016207548,0.0026374925,-0.0025388324,-0.0014966561,-0.0022118217,-0.002930848,-0.0066248146,0.0015492791,0.0057394058,0.0013214381,-0.0026495592,-0.00095820054,-0.0018665397,-0.00422578,0.0033231406,0.0013205613,rec.motorcycles
593,0.052403364,0.004783362,-0.0022387546,-0.007531807,-0.005041145,-0.008490267,0.0092405835,-0.0023938452,-0.005889372,-0.0017426941,-0.0024178887,0.003490213,-0.0005213683,-0.0065483963,-0.0053624483,-0.0043532914,-0.0037327851,-0.00487771,-0.00019565478,0.0032957213,rec.motorcycles
594,0.045399476,0.0039832382,-0.0018148569,-0.0057612807,-0.0004838293,0.00026087396,-0.0019317525,0.0011429009,-0.0039768014,0.007303347,-0.0051805107,-0.005885232,-0.0013750652,-0.0006778502,0.0014886691,-0.0017997298,0.0012042893,-0.0024240373,-0.0004464081,-0.0008535469,rec.motorcycles
595,0.05390812,-0.00029346623,-0.0041876836,-0.001088373,0.001434036,-0.0129881175,0.011061837,0.0032458287,-0.0013082795,-0.0018581355,-0.0057962136,0.0040336214,0.0012476406,-0.0020356341,0.005228083,0.0025848497,-0.0010772945,0.0011610948,0.003780065,-0.004062693,rec.motorcycles
596,0.031482596,-0.0047890814,0.0060193427,-0.0056758476,-0.011959253,0.02200362,0.0126466835,-0.012545874,-0.0019852552,-0.0019204154,-0.0027421054,0.0024474096,-0.004166593,0.0017368889,0.0021421262,-0.001923669,-0.0008987554,-0.002110223,-0.00044038886,-0.00027568208,rec.motorcycles
597,0.04114178,-0.0010389854,-0.004996072,-0.008266323,-0.004758311,-0.0024493113,0.0021462596,0.0039012881,-0.005823353,0.0068892543,-0.00034127873,0.005997353,0.0032508953,0.0017773857,-0.0038841318,0.0029381518,0.0008781909,0.0033591008,-0.0014010071,0.0012215542,rec.motorcycles
599,0.048364155,0.0016869126,-0.0017462119,-0.0012598458,-0.0019081234,-0.004905103,0.002912694,-0.0024954504,0.0044505214,-0.0010095823,0.0031806706,-0.00021430262,6.7801186e-05,0.0005154801,0.0017195967,0.00092892325,-0.00094410684,-0.003994224,0.0001014053,0.0039964323,rec.motorcycles
600,0.050906915,-0.0025093558,-0.0008439744,-0.0038074134,-0.0022856148,0.0040494637,-0.009424465,0.0017858616,0.0012254016,0.0062898155,-0.0024433832,0.00739402,0.0013981857,-0.0031028695,-0.0027344548,-0.0011307336,5.3373875e-05,-0.0031911596,0.0017450856,0.0039529116,rec.motorcycles
601,0.051030204,0.0025159908,-0.0013618858,0.0007427635,0.00024771562,-0.0017432936,-0.00033654599,0.00010489754,0.00066703814,0.0020265188,0.0008063896,0.00027575687,-3.453344e-06,-0.0020364218,0.0042592343,-8.13005e-05,-0.0026930934,0.0015586178,-0.00025528055,-0.002088365,rec.motorcycles
602,0.041704074,0.00017846175,-0.0029640575,-0.0018151391,0.00039464317,-0.0039647487,-0.001143398,0.0013979964,-0.002248866,-0.0045831124,-0.0029768378,-0.003708324,-0.0062103956,0.0038254145,0.004251371,-0.001068576,0.003120412,-0.0049873763,-0.0020020178,0.0040547443,rec.motorcycles
603,0.063671276,-0.0012674251,-0.0019223039,-0.005684359,-0.005693633,-0.0048399474,0.0041594785,-0.0022437482,-0.0006059692,0.010200685,-0.00033676578,0.0005333475,0.004015494,-0.0016044199,-0.00056067365,-0.0008951917,0.0042107864,-0.0027300436,-0.0032088484,-0.00085262244,rec.motorcycles
604,0.047818914,-0.00017715912,-0.0011285098,-0.0016735833,-0.0017060463,-0.002809028,0.00026676408,0.0065804888,0.0009624134,-0.002958391,0.0024415452,0.0021090084,-0.005477382,4.149822e-05,-0.0016782219,-0.0014306933,-0.00024273845,-0.0032882963,-0.0026917427,-0.0025951539,rec.motorcycles
605,0.05504497,-0.0015214959,-0.0037913918,-0.0021543717,-0.00079364906,-0.00013241358,-0.00033252686,-0.0005747667,-0.0031065913,-0.00049732684,0.001309895,0.00020576571,0.0024547128,-0.0029181147,0.005444081,0.0011128837,0.0013375663,0.0015575403,-0.0016869776,-0.0037060084,rec.motorcycles
606,0.04479949,-0.000671276,-0.0005737808,0.0075339233,0.0005926703,-9.977841e-05,0.0020396123,-0.0047116703,-0.0008680587,-0.0015657663,0.0068306453,-0.0018933099,0.007141427,0.0051709595,-0.00018070335,-0.0008048769,2.8540879e-05,-0.001109993,-0.003088265,-0.002706078,rec.motorcycles
607,0.050883155,-0.0030520689,-0.0014195265,-0.0018620288,0.0013831429,-0.00041099518,0.0008644763,0.0010381638,0.0004552021,-0.0022838165,0.0020966015,0.0003270407,0.0013857099,-0.00045820992,-0.0001609193,0.0016524807,0.0013037953,-0.0015072847,0.00014558811,0.0013905064,rec.motorcycles
608,0.053184677,0.00021965911,-0.0016401036,-0.0030470507,-0.0016548448,0.00016098248,0.0013568804,-0.0025088626,-0.00030718002,-0.0005697865,0.00068276096,0.00048420776,-0.0026943397,0.0011908386,0.0013095498,-0.00077014545,-0.0012445009,6.4680855e-05,-1.585808e-05,0.0009141734,rec.motorcycles
609,0.03806347,-0.0069345594,0.0038702323,-0.0050454037,0.0014891662,-0.0021024956,-0.000101791156,-0.0014833225,-0.0034614666,-0.0021127693,-0.0026533983,-0.0009369103,0.0034665086,-0.0034888226,-0.0011788281,0.0052371793,0.0018618488,-0.0016742737,-0.00044102504,-0.00014433794,rec.motorcycles
610,0.050938062,-0.0015705032,-0.0018414811,-0.0003471267,-0.0003939312,-0.0034454407,-0.0029332042,-0.00020143806,0.0005867413,-0.0024129665,0.0032724778,-0.0010600179,0.0008197806,-0.0011303396,-0.0009994393,-0.0013946082,0.001002811,-0.0023896499,0.0029158543,-0.00093610043,rec.motorcycles
611,0.045189463,0.0015068486,-0.0053071594,0.00014305871,-0.004351769,-0.002218206,0.002599402,-0.00022891296,-0.0020219763,-0.0043525673,0.0053071775,-0.0033461424,-0.0018027279,-0.00092508306,-0.003973267,-0.001932464,0.004568924,0.0043192855,-0.002152864,0.002309488,rec.motorcycles
612,0.052831538,0.0011505476,-0.0005612963,0.0018062827,-0.00084931194,0.00077109475,-0.0012143874,0.00065016706,0.003275463,-0.0033016326,0.0012368686,0.0026841064,0.0002239862,-0.00028746133,-0.0009664282,-0.00062851823,0.0032066451,0.0013944607,-0.0013628738,0.00026871805,rec.motorcycles
613,0.049103007,-0.0019377654,-0.0026561616,0.0008939513,-0.003829678,-0.002919803,-0.001988128,0.0046587703,-0.0006207535,-0.0031989897,0.0036012386,-0.0011226011,-0.005880987,0.0020588327,-0.0026372722,0.0011511955,-0.0003359008,0.0006556248,-0.00071787724,-0.0010611089,rec.motorcycles
614,0.050483868,0.001275638,-0.00036299042,-0.0008260553,-0.00015635672,0.0009603123,-0.00611398,0.0025010672,0.0010678077,0.004524866,-0.0026024901,0.0049482123,-0.0038746672,-0.0027957666,0.0042051384,-0.0006891452,0.0011334076,0.0010169355,-0.0011080382,-0.00065907184,rec.motorcycles
615,0.048285656,-0.0031908308,-0.00029523717,-0.002185415,-0.0007438424,-0.0036042728,0.0007372039,-0.0024495737,0.0018299022,-0.0033205128,-0.000106703956,-0.002127948,-0.0034010056,-0.0020252282,-0.00034960674,-0.0029433332,-0.004201796,0.004331036,0.0019274614,0.0022572812,rec.motorcycles
618,0.053826433,3.9992505e-05,-0.0022170548,-0.0042854943,-0.0036022076,-0.0024810797,0.001256357,-0.0024591635,4.9284426e-05,-0.0026057588,0.0012755725,-0.0014941362,-0.0015788882,-0.0006820719,0.003029698,-0.004205242,-0.0012211893,0.0039316593,-0.002805357,0.0007140017,rec.motorcycles
